Item,Description,Retail_Price,Loyalty_Discount,CustomerID
4622769035,Short Gown,78,0.03,100000680
8619953091,Pillowcase,18.96,0.09,100000220
7270957383,Scarf,29.85,0.01,200000834
6988128169,Handbag,25.44,0.01,100000797
6228611532,Valance,47.76,0.1,400000739
9166887914,Sweater,95.76,0.08,100000818
6388591017,Baby Quilt,100.68,0.1,200000662
8269421724,Long Overalls,124.75,0.03,200000017
7502168586,Baby Quilt,38.06,0.02,200000749
7690258628,Baby Blanket,21.93,0.06,200000461
9280265561,Coat/Jacket,59.85,0.06,100000147
5050067655,Bottoms,66.96,0.01,300000395
3123824581,Sweatpants,43.89,0.01,100000825
3495221948,Suit & 2 pc Dress,38.12,0.09,200000585
3750666773,Waterbed Sheet,79.8,0,400000002
6661671897,Swimwear,50.83,0.08,200000763
7690258628,Baby Blanket,21.93,0,200000105
4391642886,Men's Pajama Set,83.79,0.02,100000892
8694351166,Chair Cover,38.87,0.01,200000549
6661671897,Swimwear,50.83,0.01,200000101
5310615417,Tie,41.79,0.06,100000859
6988128169,Handbag,25.44,0.04,100000209
8262662751,Suit,109.89,0.05,100000245
4398051135,Bra,6,0.04,100000282
4538875409,Couch Cover,79.8,0.01,100000214
8694351166,Chair Cover,38.87,0.08,300000633
4584868492,T-shirt,61.38,0.05,100000126
5736433915,Mattress Cover,65.78,0,300000268
8241463559,Wallet,49.75,0.02,100000035
9195451761,Hand Towel,51.66,0.08,100000181
1039854547,Coat,135.83,0.03,100000878
5153370805,Shorts,43.96,0.04,100000235
5145202479,Crib Sheet,9.9,0.03,200000108
8948840620,Gloves,19.8,0.02,100000898
5736433915,Mattress Cover,65.78,0.1,300000779
9870137717,Crib Sheet,53.9,0,200000910
9313710898,Dish Towel,32.23,0.05,300000530
2430071492,Dust Ruffle,41.86,0,200000532
9313710898,Dish Towel,32.23,0.07,100000226
4681342313,Sheets,29.9,0.07,300000822
7010679527,Blanket,63.84,0.1,200000491
8058527540,Jeans,35.91,0.05,100000836
8713824671,Infant 2 Piece Set,48.6,0.04,200000018
9195451761,Hand Towel,51.66,0.04,300000652
6697166886,Coat,159.8,0.08,200000909
2430071492,Dust Ruffle,41.86,0.1,200000701
6962492078,Bath Mat,37.31,0,200000647
6697166886,Coat,159.8,0.05,200000810
3819369487,Dish Towel,7.84,0.1,200000805
1319286996,Gowns/Pajamas,47.43,0.05,200000938
2355020550,Sweater,67.92,0.03,200000485
8948840620,Gloves,19.8,0.04,200000620
6182400847,Blazer,26.88,0.04,100000325
6661671897,Swimwear,50.83,0.06,200000775
4398051135,Bra,6,0.03,200000803
4924918902,T-shirt,62.79,0.01,100000244
8675740287,Baby Quilt,47.76,0.09,300000394
2020397001,Men's Pajama Set,23.1,0.02,100000081
1940915493,Long Gown,68.77,0.06,100000882
9862518267,Socks,10.84,0.09,200000715
3126356136,Formal Dress,99.9,0.09,200000099
8143229140,Shower Shoes,27.86,0.02,100000211
2210750188,Blazer,119.76,0.05,100000422
9166887914,Sweater,95.76,0.07,100000847
6962492078,Bath Mat,37.31,0,200000267
6265788387,Commode Cover,58.1,0.1,100000641
5153370805,Shorts,43.96,0.1,100000005
2926937052,Washcloth,10.78,0.09,100000317
8694351166,Chair Cover,38.87,0.08,100000055
8262662751,Suit,109.89,0.04,100000209
7502168586,Baby Quilt,38.06,0.03,100000031
5050067655,Bottoms,66.96,0.1,100000708
6660530324,Washcloth,35.14,0,200000458
8262662751,Suit,109.89,0,200000333
4327321762,Dress,69.75,0.03,100000451
9313710898,Dish Towel,32.23,0.04,300000551
6182400847,Blazer,26.88,0.05,400000914
4538875409,Couch Cover,79.8,0.04,200000459
9916068026,Gowns/Pajamas,118.14,0.09,200000415
2524845521,Gown & Robe Set,105.6,0.04,400000399
4619440506,Shorts,69.75,0.08,300000717
1625450539,Dress,54.89,0,200000726
1039854547,Coat,135.83,0,400000602
6660530324,Washcloth,35.14,0.08,100000055
4327321762,Dress,69.75,0.02,100000693
3452086694,Bra,38.87,0.09,100000225
3890778939,Suit & 2 pc Dress,125.16,0.06,200000712
6182400847,Blazer,26.88,0.08,200000508
3135576553,Underwear,5.88,0.04,100000694
9313710898,Dish Towel,32.23,0.05,200000648
7270957383,Scarf,29.85,0,200000262
7833392032,Skirt,55.86,0.03,100000096
3135576553,Underwear,5.88,0.08,100000545
8713824671,Infant 2 Piece Set,48.6,0.05,200000424
3795753080,Jeans,38.1,0,100000131
8694351166,Chair Cover,38.87,0.03,100000343
2355020550,Sweater,67.92,0.07,100000239
8948840620,Gloves,19.8,0.04,200000104
2210750188,Blazer,119.76,0.02,300000552
6917448328,Socks,8.82,0.02,100000283
7463357829,Infant 2 Piece Set,49.8,0.1,100000061
1082405301,Blazer,119.76,0.05,100000310
6719567315,Blouse,47.88,0.06,100000840
3126356136,Formal Dress,99.9,0.04,100000177
8713824671,Infant 2 Piece Set,48.6,0.07,300000302
6548962456,Dust Ruffle,65.79,0.04,300000613
3495221948,Suit & 2 pc Dress,38.12,0.08,400000514
5127562193,Robe,95.76,0.01,300000651
7645888340,Bath Mat,5.6,0.06,100000870
3390230025,Top,33.48,0.01,300000439
7645888340,Bath Mat,5.6,0.03,200000390
1737807900,Tie,68.64,0.1,400000756
6991736764,Pillow Sham,19.8,0.01,100000094
6511971572,Sleeping Bag,47.88,0,200000910
6991736764,Pillow Sham,19.8,0,100000201
6719567315,Blouse,47.88,0.1,200000863
6917448328,Socks,8.82,0,100000297
2178891798,Hand Towel,18.17,0.1,100000868
8213207925,Underwear & Boxers,23.76,0.04,300000358
8438262686,Robe,29.88,0.09,200000774
7645689457,Apron,9.48,0.05,300000032
7463357829,Infant 2 Piece Set,49.8,0.05,100000153
8694351166,Chair Cover,38.87,0,300000268
3819369487,Dish Towel,7.84,0.02,300000466
5153370805,Shorts,43.96,0.01,100000338
3305177499,Coveralls (long sleeve),95.88,0.06,100000907
2963300774,Sweatshirt,75.81,0.09,100000606
8624682735,Coat,77.77,0,100000189
8713824671,Infant 2 Piece Set,48.6,0.07,100000007
2210750188,Blazer,119.76,0.05,100000190
7645888340,Bath Mat,5.6,0.09,200000820
3132788435,Coat,30.06,0.1,100000202
6962492078,Bath Mat,37.31,0.02,200000460
6265788387,Commode Cover,58.1,0.01,300000651
2876522496,Jacket,99.8,0.08,100000895
3405268556,Handbag,114.77,0.09,200000585
8694351166,Chair Cover,38.87,0.04,400000399
1336619171,Slacks,63.84,0.1,100000934
3819369487,Dish Towel,7.84,0.08,100000827
8241463559,Wallet,49.75,0.01,100000825
8058527540,Jeans,35.91,0,200000262
6388591017,Baby Quilt,100.68,0.01,300000439
7645888340,Bath Mat,5.6,0.04,100000242
4291344502,Long Overalls,55.62,0.07,200000425
6988128169,Handbag,25.44,0.03,300000753
2963300774,Sweatshirt,75.81,0.06,100000870
3390230025,Top,33.48,0.01,300000395
2210750188,Blazer,119.76,0.03,100000253
5736433915,Mattress Cover,65.78,0.1,100000934
9223468295,Bath Mat,23.88,0.04,100000677
3135576553,Underwear,5.88,0.06,100000926
6697166886,Coat,159.8,0.01,400000048
6660530324,Washcloth,35.14,0.04,100000502
2588421965,Commode Cover,15.84,0.07,200000493
6988128169,Handbag,25.44,0.04,200000481
6962492078,Bath Mat,37.31,0.07,300000598
3819369487,Dish Towel,7.84,0.09,300000730
4934584980,Nylon Pants,55.86,0.01,300000375
8438262686,Robe,29.88,0.03,200000070
3382973348,Top,81.76,0.05,300000111
9730446421,Blazer,103.3,0.06,200000843
4619440506,Shorts,69.75,0.03,300000689
5997626126,Coat/Jacket,39.55,0.02,200000347
2963300774,Sweatshirt,75.81,0.04,300000527
8948840620,Gloves,19.8,0,200000026
1893735141,Socks,115.5,0.05,300000111
3962085980,Sleeper,61.38,0.06,100000850
7645689457,Apron,9.48,0.08,300000845
2153011099,Gown & Robe Set,99.8,0.02,300000374
9166887914,Sweater,95.76,0.06,100000289
3452086694,Bra,38.87,0,300000366
7833392032,Skirt,55.86,0.02,100000920
5509524170,Couch Cover,86.68,0.03,100000437
2782517448,Belt,45.77,0.02,200000347
1625450539,Dress,54.89,0.07,200000799
6719567315,Blouse,47.88,0.03,100000303
2178891798,Hand Towel,18.17,0.02,100000781
1160651321,Coat,93.9,0.02,200000372
4622769035,Short Gown,78,0,200000371
3390230025,Top,33.48,0.01,100000655
8262662751,Suit,109.89,0.07,100000326
6265788387,Commode Cover,58.1,0,200000523
7010679527,Blanket,63.84,0.09,100000247
8586814459,Gown & Robe Set,65.64,0.1,400000706
5153370805,Shorts,43.96,0.03,300000905
8269421724,Long Overalls,124.75,0.01,100000016
6182400847,Blazer,26.88,0.04,300000004
8864799421,Valance,31.8,0.01,100000338
5736433915,Mattress Cover,65.78,0.09,200000580
1336619171,Slacks,63.84,0.1,300000269
2588421965,Commode Cover,15.84,0.07,300000599
5310615417,Tie,41.79,0.07,300000599
5736433915,Mattress Cover,65.78,0.01,300000351
9166887914,Sweater,95.76,0.01,100000346
8586814459,Gown & Robe Set,65.64,0.07,200000587
7425260271,Mattress Cover,35.44,0.04,300000615
4934584980,Nylon Pants,55.86,0.09,100000298
6660530324,Washcloth,35.14,0.02,100000187
3819369487,Dish Towel,7.84,0.04,200000481
8713824671,Infant 2 Piece Set,48.6,0.07,200000260
3132788435,Coat,30.06,0.02,300000469
6917448328,Socks,8.82,0.03,100000344
4681342313,Sheets,29.9,0.01,400000625
9166887914,Sweater,95.76,0.09,100000559
4681342313,Sheets,29.9,0.05,100000901
9873264896,Hat,10.89,0.06,100000088
6661671897,Swimwear,50.83,0.09,200000659
9195451761,Hand Towel,51.66,0.04,100000282
1319286996,Gowns/Pajamas,47.43,0.01,100000216
6962492078,Bath Mat,37.31,0,100000057
1940915493,Long Gown,68.77,0.04,100000744
6991736764,Pillow Sham,19.8,0.02,100000936
2557931901,Short Gown,47.76,0,200000262
8058527540,Jeans,35.91,0,300000752
5608950888,Suit & 2 pc Dress,112.35,0,100000139
1489444777,Short Gown,131.12,0.07,200000106
9166887914,Sweater,95.76,0.01,100000894
8624682735,Coat,77.77,0.02,300000729
6388591017,Baby Quilt,100.68,0.05,200000819
1336619171,Slacks,63.84,0.09,100000020
9195451761,Hand Towel,51.66,0.09,200000415
6182617964,Long Gown,97.11,0,100000563
7010679527,Blanket,63.84,0.08,100000369
3890778939,Suit & 2 pc Dress,125.16,0,400000770
2557931901,Short Gown,47.76,0,300000366
3135576553,Underwear,5.88,0.02,100000435
9223468295,Bath Mat,23.88,0.01,100000316
1893735141,Socks,115.5,0.04,200000068
8438262686,Robe,29.88,0.01,100000338
8694351166,Chair Cover,38.87,0.09,300000512
6182617964,Long Gown,97.11,0.01,300000597
5153370805,Shorts,43.96,0.01,300000813
5736433915,Mattress Cover,65.78,0.04,100000402
7645888340,Bath Mat,5.6,0.03,100000381
1160651321,Coat,93.9,0.09,200000774
2210750188,Blazer,119.76,0.01,100000234
5608950888,Suit & 2 pc Dress,112.35,0.07,300000598
3132788435,Coat,30.06,0.1,400000756
4327321762,Dress,69.75,0.06,300000553
1489444777,Short Gown,131.12,0.05,100000841
4574639519,Jeans,14.5,0.03,100000723
6511971572,Sleeping Bag,47.88,0.01,300000364
6991736764,Pillow Sham,19.8,0.01,200000834
6988128169,Handbag,25.44,0.04,300000593
3405268556,Handbag,114.77,0.08,100000127
5480721202,Shirt,67.83,0.02,200000463
8619953091,Pillowcase,18.96,0.03,200000067
6265788387,Commode Cover,58.1,0.02,100000693
8058527540,Jeans,35.91,0.03,100000401
7425260271,Mattress Cover,35.44,0.02,100000413
9916068026,Gowns/Pajamas,118.14,0.04,300000652
9862518267,Socks,10.84,0.05,100000308
7425260271,Mattress Cover,35.44,0.1,100000323
5127562193,Robe,95.76,0.03,100000078
1082405301,Blazer,119.76,0.05,200000810
2178891798,Hand Towel,18.17,0.08,100000127
3750666773,Waterbed Sheet,79.8,0.05,200000535
2557931901,Short Gown,47.76,0.07,200000210
8058527540,Jeans,35.91,0.1,200000866
9916068026,Gowns/Pajamas,118.14,0.08,200000065
7270957383,Scarf,29.85,0.05,200000257
1319286996,Gowns/Pajamas,47.43,0.01,100000543
2153011099,Gown & Robe Set,99.8,0.1,300000913
9280265561,Coat/Jacket,59.85,0.04,100000219
1893735141,Socks,115.5,0,200000267
8586814459,Gown & Robe Set,65.64,0,300000366
8713824671,Infant 2 Piece Set,48.6,0,100000138
6388591017,Baby Quilt,100.68,0.1,100000151
9166887914,Sweater,95.76,0.09,100000252
3390230025,Top,33.48,0.05,200000257
3382973348,Top,81.76,0.08,200000522
3495221948,Suit & 2 pc Dress,38.12,0.1,200000406
6988128169,Handbag,25.44,0.03,200000067
2363094138,Short Overalls,71.82,0.09,100000287
1319286996,Gowns/Pajamas,47.43,0.06,100000917
4619440506,Shorts,69.75,0.1,100000001
3962085980,Sleeper,61.38,0.06,100000859
7833392032,Skirt,55.86,0.06,200000414
9223468295,Bath Mat,23.88,0.08,400000431
8058527540,Jeans,35.91,0.1,100000708
3452086694,Bra,38.87,0.09,300000550
2491559336,Jeans,104.79,0.1,100000412
5509524170,Couch Cover,86.68,0.09,100000097
9862518267,Socks,10.84,0.1,100000243
2876522496,Jacket,99.8,0.08,100000575
2363094138,Short Overalls,71.82,0.07,200000353
4934584980,Nylon Pants,55.86,0.01,200000533
4619440506,Shorts,69.75,0.04,100000380
5608950888,Suit & 2 pc Dress,112.35,0.05,100000082
3405268556,Handbag,114.77,0.04,300000427
2963300774,Sweatshirt,75.81,0,400000002
3819369487,Dish Towel,7.84,0.01,300000777
1737807900,Tie,68.64,0,100000172
8619953091,Pillowcase,18.96,0.08,200000763
2782517448,Belt,45.77,0.08,100000816
2113413915,Shorts,59.33,0.01,300000468
4327321762,Dress,69.75,0.04,100000133
4934584980,Nylon Pants,55.86,0.06,200000630
2153011099,Gown & Robe Set,99.8,0.04,100000380
6660530324,Washcloth,35.14,0.1,300000779
8269421724,Long Overalls,124.75,0.04,300000634
8619953091,Pillowcase,18.96,0,200000333
1303837083,Suit,19.4,0.08,100000218
1489444777,Short Gown,131.12,0.01,300000597
3962085980,Sleeper,61.38,0.05,100000562
9873264896,Hat,10.89,0.1,100000868
8624682735,Coat,77.77,0.1,100000476
9916068026,Gowns/Pajamas,118.14,0.07,200000939
1082405301,Blazer,119.76,0.07,100000335
4291344502,Long Overalls,55.62,0.07,200000425
9862518267,Socks,10.84,0.08,100000181
1160651321,Coat,93.9,0.08,100000369
7463357829,Infant 2 Piece Set,49.8,0.08,300000430
7645689457,Apron,9.48,0.05,100000901
6265788387,Commode Cover,58.1,0.1,400000739
1284609276,Sweater,95.76,0.02,100000093
6182400847,Blazer,26.88,0.06,100000087
1319286996,Gowns/Pajamas,47.43,0.01,100000155
4291344502,Long Overalls,55.62,0.07,100000847
2210750188,Blazer,119.76,0.1,100000323
8713824671,Infant 2 Piece Set,48.6,0.09,200000069
3405268556,Handbag,114.77,0.07,200000747
9313710898,Dish Towel,32.23,0.03,100000874
7841340144,Shirt,29.4,0.05,100000126
3390230025,Top,33.48,0.1,100000243
7833392032,Skirt,55.86,0.08,100000889
1893735141,Socks,115.5,0.06,100000042
5736433915,Mattress Cover,65.78,0.07,100000007
8713824671,Infant 2 Piece Set,48.6,0.09,200000415
2248992375,Sweater,61.38,0.01,400000625
5145202479,Crib Sheet,9.9,0.07,100000861
8619953091,Pillowcase,18.96,0.04,100000229
9862518267,Socks,10.84,0.04,100000498
3126356136,Formal Dress,99.9,0.08,200000610
6182400847,Blazer,26.88,0.08,100000545
3962085980,Sleeper,61.38,0.08,200000610
3795753080,Jeans,38.1,0.05,200000819
6182617964,Long Gown,97.11,0,300000366
9313710898,Dish Towel,32.23,0.09,300000112
1336619171,Slacks,63.84,0.09,100000123
9195451761,Hand Towel,51.66,0.06,200000348
3819369487,Dish Towel,7.84,0.09,100000937
2020397001,Men's Pajama Set,23.1,0.01,400000625
8213207925,Underwear & Boxers,23.76,0.05,100000276
1082405301,Blazer,119.76,0.09,200000370
4681342313,Sheets,29.9,0.04,100000299
5310615417,Tie,41.79,0,100000838
3123824581,Sweatpants,43.89,0.07,100000329
6697166886,Coat,159.8,0.08,400000540
8213207925,Underwear & Boxers,23.76,0.1,300000614
5509524170,Couch Cover,86.68,0.08,100000788
1489444777,Short Gown,131.12,0.1,100000566
5127562193,Robe,95.76,0.08,400000450
7690258628,Baby Blanket,21.93,0.1,100000025
5480721202,Shirt,67.83,0.04,300000358
3123824581,Sweatpants,43.89,0.01,100000214
4681342313,Sheets,29.9,0,100000519
2355020550,Sweater,67.92,0.1,100000627
8438262686,Robe,29.88,0.05,100000860
1319286996,Gowns/Pajamas,47.43,0.05,100000200
4327321762,Dress,69.75,0.03,300000009
2248992375,Sweater,61.38,0.03,100000925
8713824671,Infant 2 Piece Set,48.6,0,200000910
2363094138,Short Overalls,71.82,0.02,400000691
6988128169,Handbag,25.44,0.06,400000075
2557931901,Short Gown,47.76,0.08,100000889
8241463559,Wallet,49.75,0.05,100000240
2178891798,Hand Towel,18.17,0.04,100000229
4574639519,Jeans,14.5,0.03,100000157
2355020550,Sweater,67.92,0.06,300000238
6182617964,Long Gown,97.11,0.04,100000219
8438262686,Robe,29.88,0.09,200000370
9313710898,Dish Towel,32.23,0.09,100000808
4327321762,Dress,69.75,0,100000057
8694351166,Chair Cover,38.87,0.06,200000623
6265788387,Commode Cover,58.1,0.01,100000848
2491559336,Jeans,104.79,0.09,200000484
4391642886,Men's Pajama Set,83.79,0.01,200000589
6988128169,Handbag,25.44,0.04,100000869
4934584980,Nylon Pants,55.86,0.01,100000902
9538578209,Dress,87.36,0.08,400000396
9280265561,Coat/Jacket,59.85,0.04,100000242
1319286996,Gowns/Pajamas,47.43,0.01,100000119
3305177499,Coveralls (long sleeve),95.88,0.05,300000168
5509524170,Couch Cover,86.68,0.07,100000885
5153370805,Shorts,43.96,0.04,300000006
6917448328,Socks,8.82,0.03,100000224
6962492078,Bath Mat,37.31,0.09,100000278
4574639519,Jeans,14.5,0.04,100000051
7833392032,Skirt,55.86,0.03,200000070
4622769035,Short Gown,78,0.02,100000283
9873264896,Hat,10.89,0.04,100000146
1988250904,Coat,74.16,0.02,100000898
2355020550,Sweater,67.92,0.03,100000862
6962492078,Bath Mat,37.31,0.06,100000080
3135576553,Underwear,5.88,0.01,300000732
9870137717,Crib Sheet,53.9,0.08,100000446
2588421965,Commode Cover,15.84,0.03,100000401
6991736764,Pillow Sham,19.8,0.09,100000220
3795753080,Jeans,38.1,0.06,200000896
8438262686,Robe,29.88,0.1,400000795
2782517448,Belt,45.77,0.08,300000633
8269421724,Long Overalls,124.75,0.03,100000877
7690258628,Baby Blanket,21.93,0.09,300000340
3962085980,Sleeper,61.38,0.09,300000074
4538875409,Couch Cover,79.8,0.08,300000778
6182617964,Long Gown,97.11,0.01,300000650
7010679527,Blanket,63.84,0,100000604
8586814459,Gown & Robe Set,65.64,0.08,100000163
8058527540,Jeans,35.91,0.08,100000227
1303837083,Suit,19.4,0.06,200000696
4622769035,Short Gown,78,0.1,100000566
7833392032,Skirt,55.86,0.04,100000219
9280265561,Coat/Jacket,59.85,0.06,100000059
2926937052,Washcloth,10.78,0.09,100000489
1303837083,Suit,19.4,0.1,400000515
4574639519,Jeans,14.5,0,100000838
2782517448,Belt,45.77,0.02,300000531
2430071492,Dust Ruffle,41.86,0.03,100000761
2926937052,Washcloth,10.78,0.1,200000866
8948840620,Gloves,19.8,0.03,400000113
6697166886,Coat,159.8,0,100000806
8675740287,Baby Quilt,47.76,0.08,100000928
4538875409,Couch Cover,79.8,0.04,100000380
8619953091,Pillowcase,18.96,0.07,200000664
5509524170,Couch Cover,86.68,0.1,100000616
1489444777,Short Gown,131.12,0.09,200000585
6697166886,Coat,159.8,0.07,100000296
6182617964,Long Gown,97.11,0.07,200000939
1284609276,Sweater,95.76,0.01,200000834
1988250904,Coat,74.16,0.07,100000921
2876522496,Jacket,99.8,0.02,100000134
9223468295,Bath Mat,23.88,0.01,100000036
1303837083,Suit,19.4,0.04,100000325
5050067655,Bottoms,66.96,0.04,100000170
1489444777,Short Gown,131.12,0.02,100000400
9223468295,Bath Mat,23.88,0.09,400000554
2178891798,Hand Towel,18.17,0.08,300000021
3123824581,Sweatpants,43.89,0.03,300000753
6548962456,Dust Ruffle,65.79,0,300000524
7833392032,Skirt,55.86,0.09,100000125
8143229140,Shower Shoes,27.86,0.1,100000927
7645888340,Bath Mat,5.6,0.03,100000157
3750666773,Waterbed Sheet,79.8,0.07,300000079
9916068026,Gowns/Pajamas,118.14,0.03,200000390
2210750188,Blazer,119.76,0.1,100000627
6697166886,Coat,159.8,0.09,200000715
2491559336,Jeans,104.79,0.02,300000636
6182617964,Long Gown,97.11,0,100000563
8213207925,Underwear & Boxers,23.76,0.08,100000922
9870137717,Crib Sheet,53.9,0.03,200000264
4622769035,Short Gown,78,0.01,300000428
6661671897,Swimwear,50.83,0.1,300000779
3126356136,Formal Dress,99.9,0.1,100000213
6697166886,Coat,159.8,0.07,100000179
4574639519,Jeans,14.5,0.1,100000202
3405268556,Handbag,114.77,0.04,100000502
5145202479,Crib Sheet,9.9,0.05,300000666
2430071492,Dust Ruffle,41.86,0.09,200000352
2020397001,Men's Pajama Set,23.1,0.07,200000425
9195451761,Hand Towel,51.66,0.07,200000210
9870137717,Crib Sheet,53.9,0.02,100000223
6648383061,Long Slip,27.86,0.07,100000921
3132788435,Coat,30.06,0.02,200000887
2113413915,Shorts,59.33,0.04,100000177
4391642886,Men's Pajama Set,83.79,0.05,200000819
7010679527,Blanket,63.84,0.07,200000682
7502168586,Baby Quilt,38.06,0.09,400000114
3795753080,Jeans,38.1,0.1,200000662
3382973348,Top,81.76,0.08,200000911
9166887914,Sweater,95.76,0.05,100000308
2363094138,Short Overalls,71.82,0.04,200000800
2430071492,Dust Ruffle,41.86,0.03,200000070
4391642886,Men's Pajama Set,83.79,0.08,100000628
4291344502,Long Overalls,55.62,0.04,100000146
8241463559,Wallet,49.75,0.08,300000528
7270957383,Scarf,29.85,0.02,100000028
9862518267,Socks,10.84,0.01,300000364
3750666773,Waterbed Sheet,79.8,0.08,200000503
7425260271,Mattress Cover,35.44,0.09,200000674
1336619171,Slacks,63.84,0.1,300000635
4538875409,Couch Cover,79.8,0.04,100000695
4538875409,Couch Cover,79.8,0.04,300000004
7645689457,Apron,9.48,0.05,200000792
8624682735,Coat,77.77,0.04,200000800
3132788435,Coat,30.06,0.04,300000551
4619440506,Shorts,69.75,0.01,100000316
9195451761,Hand Towel,51.66,0.04,300000427
4291344502,Long Overalls,55.62,0.1,200000591
3890778939,Suit & 2 pc Dress,125.16,0.06,100000564
2782517448,Belt,45.77,0.01,300000777
9870137717,Crib Sheet,53.9,0.08,300000595
5608950888,Suit & 2 pc Dress,112.35,0.01,100000116
5857761910,Gowns/Pajamas,28.14,0.06,200000924
7502168586,Baby Quilt,38.06,0.02,300000768
3126356136,Formal Dress,99.9,0.1,100000025
3795753080,Jeans,38.1,0,100000057
1737807900,Tie,68.64,0.04,100000281
8675740287,Baby Quilt,47.76,0.1,200000100
3452086694,Bra,38.87,0.02,200000076
2178891798,Hand Towel,18.17,0.06,200000623
2963300774,Sweatshirt,75.81,0.07,100000679
1160651321,Coat,93.9,0.06,100000917
3795753080,Jeans,38.1,0.06,400000449
9870137717,Crib Sheet,53.9,0.06,200000630
5509524170,Couch Cover,86.68,0.02,200000407
4924918902,T-shirt,62.79,0.09,100000306
8058527540,Jeans,35.91,0,300000668
3123824581,Sweatpants,43.89,0.07,300000599
9166887914,Sweater,95.76,0.1,200000671
2020397001,Men's Pajama Set,23.1,0.09,200000588
9195451761,Hand Towel,51.66,0,400000601
6917448328,Socks,8.82,0.09,100000542
7841340144,Shirt,29.4,0.02,300000509
6991736764,Pillow Sham,19.8,0.09,100000225
9916068026,Gowns/Pajamas,118.14,0.08,100000816
2178891798,Hand Towel,18.17,0.06,200000660
5509524170,Couch Cover,86.68,0.03,200000264
6988128169,Handbag,25.44,0.02,200000295
5187883584,Dish Towel,49.5,0.08,100000545
6991736764,Pillow Sham,19.8,0.09,100000125
5480721202,Shirt,67.83,0.03,400000769
4619440506,Shorts,69.75,0.04,300000615
7425260271,Mattress Cover,35.44,0.02,100000445
8619953091,Pillowcase,18.96,0,100000201
8438262686,Robe,29.88,0.04,200000018
1489444777,Short Gown,131.12,0.09,100000169
4574639519,Jeans,14.5,0.09,200000072
2430071492,Dust Ruffle,41.86,0.05,300000494
1319286996,Gowns/Pajamas,47.43,0.01,100000244
9730446421,Blazer,103.3,0.08,100000788
7841340144,Shirt,29.4,0.07,100000290
4538875409,Couch Cover,79.8,0.03,100000832
4934584980,Nylon Pants,55.86,0.04,200000481
8624682735,Coat,77.77,0.04,400000720
9916068026,Gowns/Pajamas,118.14,0.01,300000732
7270957383,Scarf,29.85,0.1,200000701
3795753080,Jeans,38.1,0.03,100000878
2491559336,Jeans,104.79,0,200000371
3126356136,Formal Dress,99.9,0,200000389
2355020550,Sweater,67.92,0.1,100000319
4924918902,T-shirt,62.79,0.01,100000825
8438262686,Robe,29.88,0.03,100000437
3495221948,Suit & 2 pc Dress,38.12,0.01,100000436
2240469836,Slippers,35.82,0.1,100000412
2355020550,Sweater,67.92,0.04,100000095
3452086694,Bra,38.87,0.01,400000829
4391642886,Men's Pajama Set,83.79,0.1,200000671
8241463559,Wallet,49.75,0.02,200000941
8241463559,Wallet,49.75,0.05,200000356
5509524170,Couch Cover,86.68,0.05,100000310
4584868492,T-shirt,61.38,0.07,100000239
4291344502,Long Overalls,55.62,0.04,100000869
5857761910,Gowns/Pajamas,28.14,0.09,100000923
7645689457,Apron,9.48,0.03,100000203
3123824581,Sweatpants,43.89,0.06,200000461
8675740287,Baby Quilt,47.76,0.1,400000706
4924918902,T-shirt,62.79,0.01,300000395
9730446421,Blazer,103.3,0,200000166
6182617964,Long Gown,97.11,0.07,100000329
4681342313,Sheets,29.9,0.07,100000232
3256419181,Short Slip,102,0.03,300000815
4398051135,Bra,6,0.07,100000150
3750666773,Waterbed Sheet,79.8,0.03,100000062
4619440506,Shorts,69.75,0.08,100000055
1160651321,Coat,93.9,0.05,200000535
6962492078,Bath Mat,37.31,0.05,100000276
8438262686,Robe,29.88,0.05,100000231
6548962456,Dust Ruffle,65.79,0.05,300000073
5608950888,Suit & 2 pc Dress,112.35,0.08,200000024
6660530324,Washcloth,35.14,0.1,200000426
1489444777,Short Gown,131.12,0.09,100000923
3382973348,Top,81.76,0.08,200000024
6265788387,Commode Cover,58.1,0.03,100000846
8948840620,Gloves,19.8,0.04,100000098
1284609276,Sweater,95.76,0.06,100000859
3123824581,Sweatpants,43.89,0.04,100000281
5153370805,Shorts,43.96,0.04,100000677
5127562193,Robe,95.76,0.1,100000867
7425260271,Mattress Cover,35.44,0.08,100000207
9916068026,Gowns/Pajamas,118.14,0,100000172
2430071492,Dust Ruffle,41.86,0.02,200000460
2363094138,Short Overalls,71.82,0.03,100000742
6648383061,Long Slip,27.86,0,200000697
2695940506,Sweater,59.4,0.02,100000130
7425260271,Mattress Cover,35.44,0.01,400000653
2524845521,Gown & Robe Set,105.6,0.09,300000112
2876522496,Jacket,99.8,0.05,200000261
8058527540,Jeans,35.91,0.01,200000834
2113413915,Shorts,59.33,0.09,100000790
2248992375,Sweater,61.38,0.09,100000317
3390230025,Top,33.48,0.05,100000276
2248992375,Sweater,61.38,0.05,300000487
2113413915,Shorts,59.33,0.01,200000490
4681342313,Sheets,29.9,0.04,200000645
7010679527,Blanket,63.84,0.02,100000435
7645689457,Apron,9.48,0,100000322
9280265561,Coat/Jacket,59.85,0.03,100000135
7425260271,Mattress Cover,35.44,0.05,200000109
4538875409,Couch Cover,79.8,0.02,300000367
5153370805,Shorts,43.96,0.03,300000689
